status,error_message,method,shape,size,T,H,W,noise_std,seed,speed,direction_deg,vx_gt,vy_gt,vx_hat,vy_hat,endpoint_error,speed_error,angular_error_deg,success_at_0.1,success_at_0.2,success_at_0.5,runtime_sec,top1_score,top2_score,peak_ratio,peak_margin
ok,,phase,disk,5.0,64,128,128,0.0,4,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,46.25627060700208,43850.03029497014,39583.49043715784,1.1077858422966969,4266.539857812306
ok,,phase,disk,5.0,16,128,128,0.05,0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.09140168689191,24583.68438489097,24480.09162701341,1.0042317144664297,103.59275787755904
ok,,phase,disk,5.0,16,128,128,0.05,1,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,46.6045722970739,24783.82466076198,24779.94965095746,1.0001563768231616,3.875009804520232
ok,,phase,disk,5.0,16,128,128,0.05,2,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,46.465508215129375,24488.57528372529,24360.323933289303,1.0052647637522063,128.25135043598857
ok,,phase,disk,5.0,16,128,128,0.05,3,0.25,0.0,0.25,0.0,0.2000000000000001,0.0,0.0499999999999998,0.0499999999999998,0.0,True,True,True,46.36001969687641,24224.29618544488,24161.549336985157,1.0025969712283176,62.74684845972661
ok,,phase,disk,5.0,16,128,128,0.05,4,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,46.489246003795415,24369.652652364228,24253.353265889804,1.0047951879148187,116.29938647442395
ok,,phase,disk,5.0,32,128,128,0.05,0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.680740613956,26224.56478957019,25775.46884377998,1.0174233861084,449.09594579021
ok,,phase,disk,5.0,32,128,128,0.05,1,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.50950204022229,26712.035587981685,26067.702844942232,1.0247176648771898,644.3327430394529
ok,,phase,disk,5.0,32,128,128,0.05,2,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.72666999697685,26726.743258023984,26084.942150847,1.0246042756570248,641.801107176987
ok,,phase,disk,5.0,32,128,128,0.05,3,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.918082122225314,26287.749256449395,25866.520625074423,1.0162847039801186,421.2286313749719
ok,,phase,disk,5.0,32,128,128,0.05,4,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.39668458607048,26594.852852431337,26107.99807338792,1.0186477254087003,486.8547790434168
ok,,phase,disk,5.0,64,128,128,0.05,0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,49.419037291780114,26875.125925641514,26615.9756008507,1.0097366457152348,259.1503247908149
ok,,phase,disk,5.0,64,128,128,0.05,1,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,49.30993869015947,26865.458205148385,26514.9172633838,1.0132205180307567,350.540941764586
ok,,phase,disk,5.0,64,128,128,0.05,2,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,49.44978515896946,27055.645627602797,26541.74031185153,1.0193621559744444,513.9053157512644
ok,,phase,disk,5.0,16,128,128,0.1,0,0.25,0.0,0.25,0.0,0.2000000000000001,0.0,0.0499999999999998,0.0499999999999998,0.0,True,True,True,47.31978047406301,18165.884699237464,18136.392368847315,1.0016261409540743,29.49233039014871
